,county,state,county_population,covid_hospital_admissions_per_100k,covid_cases_per_100k,lon,lat
34007,Clay County,Tennessee,7615.0,1.3,13.13,-85.5323062,36.5125924
34008,Pickett County,Tennessee,5048.0,1.3,19.81,-85.0985126,36.5739954
34009,Putnam County,Tennessee,80245.0,1.3,32.4,-85.4553784,36.1379872
34010,White County,Tennessee,27345.0,1.3,40.23,-85.4630947,35.9245897
34011,Overton County,Tennessee,22241.0,1.3,26.98,-85.286641,36.3396292
34012,Jackson County,Tennessee,11786.0,1.3,25.45,-85.6654772,36.362299
34013,Okeechobee County,Florida,42168.0,6.4,30.83,-80.8873655,27.3923408
34014,Palm Beach County,Florida,1496770.0,6.4,139.03,-80.4494174,26.6279798
34015,Martin County,Florida,161000.0,6.4,91.3,-80.3994412,27.0673711
34016,St. Lucie County,Florida,328297.0,6.4,81.33,-80.457904,27.3900897
34017,Sumner County,Tennessee,191283.0,0.8,41.82,-86.4685413,36.4496718
34018,Wilson County,Tennessee,144657.0,0.8,58.76,-86.3119998,36.1466658
34019,Trousdale County,Tennessee,11284.0,0.8,8.86,-86.1332156,36.3882376
34020,Macon County,Tennessee,24602.0,0.8,32.52,-86.0130908,36.5237906
34021,Smith County,Tennessee,20157.0,0.8,24.81,-85.9741567918973,36.2549331
34022,Citrus County,Florida,149657.0,3.1,98.22,-82.5141209,28.8512851
34023,Marion County,Florida,365579.0,3.1,55.25,-82.0626948,29.2182454
34024,Rowan County,North Carolina,142088.0,1.4,45.04,-80.5171754,35.6315952
34025,Stanly County,North Carolina,62806.0,1.4,25.48,-80.2391366,35.3235477
34026,Cabarrus County,North Carolina,216453.0,1.4,55.9,-80.564371,35.4045503
34027,Brevard County,Florida,601942.0,4.5,105.82,-80.7997185,28.2100203
34028,Indian River County,Florida,159923.0,4.5,130.69,-80.5894422,27.7041555
34029,Dyer County,Tennessee,37159.0,1.4,24.22,-88.9939549,36.0667348
34030,Lauderdale County,Tennessee,25633.0,1.4,23.41,-89.6175055,35.7579793
34031,Lake County,Tennessee,7016.0,1.4,14.25,-89.4685963,36.3379566
34032,Peoria County,Illinois,179179.0,6.8,165.76,-89.7713762,40.8021278
34033,Fulton County,Illinois,34340.0,6.8,125.22,-90.1845556,40.4714305
34034,Marshall County,Illinois,11438.0,6.8,131.14,-89.2998456,41.0324537
34035,Mason County,Illinois,13359.0,6.8,74.86,-89.8660433,40.2302271
34036,Tazewell County,Illinois,131803.0,6.8,191.95,-89.5442084,40.5126429
34037,Champaign County,Illinois,209689.0,8.6,352.9,-88.1975558,40.1346857
34038,Coles County,Illinois,50621.0,8.6,110.63,-88.2184999,39.5266741
34039,Cumberland County,Illinois,10766.0,8.6,83.6,-88.2423795,39.2744299
34040,Ford County,Illinois,12961.0,8.6,146.59,-88.2552987,40.4980955
34041,Douglas County,Illinois,19465.0,8.6,282.56,-88.2170516,39.7628415
34042,Milwaukee County,Wisconsin,945726.0,6.8,205.87,-87.58075460628575,43.018032500000004
34043,Waukesha County,Wisconsin,404198.0,6.8,182.58,-88.3123889,43.0622536
34044,Washington County,Wisconsin,136034.0,6.8,168.34,-88.2370888,43.3734986
34045,Ozaukee County,Wisconsin,89221.0,6.8,235.37,-87.9579748,43.3569041
34046,Auglaize County,Ohio,45656.0,1.8,21.9,-84.2641951,40.5942186
34047,Hardin County,Ohio,31365.0,1.8,38.26,-83.6835337,40.6880457
34048,Mercer County,Ohio,41172.0,1.8,12.14,-84.6109122,40.4367866
34049,Allen County,Ohio,102351.0,1.8,32.24,-84.0572225,40.8077797
34050,Putnam County,Ohio,33861.0,1.8,8.86,-84.1686932,41.0677672
34051,Van Wert County,Ohio,28275.0,1.8,24.76,-84.600988,40.8014651
34052,Cheboygan County,Michigan,25276.0,5.3,193.86,-84.4768486,45.4417481
34053,Chippewa County,Michigan,37349.0,5.3,182.07,-84.6428564,46.3111149
34054,Emmet County,Michigan,33415.0,5.3,128.68,-84.8567966,45.5064041
34055,Mackinac County,Michigan,10799.0,5.3,166.68,-85.0336698,46.085237
34056,Charlevoix County,Michigan,26143.0,5.3,122.4,-84.9676387,45.202075
34057,Macon County,Illinois,104009.0,2.6,119.22,-88.9602376,39.8455208
34058,Shelby County,Illinois,21634.0,2.6,41.6,-88.7886278,39.3665064
34059,Piatt County,Illinois,16344.0,2.6,152.96,-88.6072399,39.967291
34060,Moultrie County,Illinois,14501.0,2.6,48.27,-88.6087498,39.6391442
34061,Henry County,Illinois,48913.0,2.4,81.78,-90.1177442,41.3418549
34062,Mercer County,Illinois,15437.0,2.4,136.04,-90.7398717,41.2019729
34063,Rock Island County,Illinois,141879.0,2.4,108.54,-90.5766144,41.4411786
34064,Stark County,Illinois,5342.0,2.4,56.16,-89.8066831,41.0712135
34065,Lake County,Indiana,485493.0,5.3,106.08,-87.3692227,41.4193829
34066,Jasper County,Indiana,33562.0,5.3,107.26,-87.1066598,41.0321808
34067,Porter County,Indiana,170389.0,5.3,127.36,-87.07482910718241,41.489113
34068,Newton County,Indiana,13984.0,5.3,28.6,-87.3966953,40.939576
34069,Hancock County,Kentucky,8722.0,2.5,11.47,-86.7532261,37.8189002
34070,Perry County,Indiana,19169.0,2.5,15.65,-86.632911,38.0893386
34071,Daviess County,Kentucky,101511.0,2.5,30.54,-87.0818357,37.6877924
34072,McLean County,Kentucky,9207.0,2.5,43.45,-87.2594272,37.5216272
34073,Ohio County,Kentucky,23994.0,2.5,25.01,-86.8560639,37.4757698
34074,Lafayette County,Wisconsin,16665.0,6.0,102.01,-90.1317754,42.6632391
34075,Rock County,Wisconsin,163354.0,6.0,161.0,-89.081772,42.6654418
34076,Green County,Wisconsin,36960.0,6.0,254.33,-89.6076428,42.6791433
34077,Gladwin County,Michigan,25449.0,4.3,110.02,-84.3873235,43.9747774
34078,Clare County,Michigan,30950.0,4.3,90.47,-84.8505091,43.9688673
34079,Isabella County,Michigan,69872.0,4.3,140.26,-84.8468516,43.6306545
34080,Midland County,Michigan,83156.0,4.3,116.65,-84.3840821,43.634525
34081,Jay County,Indiana,20436.0,5.8,14.68,-85.0212356,40.4370864
34082,Adams County,Indiana,35777.0,5.8,8.39,-84.9347295,40.7371667
34083,Huntington County,Indiana,36520.0,5.8,71.19,-85.5018494,40.8008286
34084,Wells County,Indiana,28296.0,5.8,14.14,-85.2116102,40.7013353
34085,Monroe County,Indiana,148431.0,1.8,161.69,-86.5187646,39.1294237
34086,Brown County,Indiana,15092.0,1.8,13.25,-86.2297004,39.1682855
34087,Owen County,Indiana,20799.0,1.8,67.31,-86.8508562,39.2984518
34088,Greene County,Indiana,31922.0,1.8,34.46,-86.96147227706844,39.0364195
34089,Iroquois County,Illinois,27114.0,1.5,92.2,-87.8309209,40.7351265
34090,Kankakee County,Illinois,109862.0,1.5,100.13,-87.848682,41.1253903
34091,Portage County,Ohio,162466.0,2.7,93.56,-81.2082,41.1496775
34092,Medina County,Ohio,179746.0,2.7,89.01,-81.9382517,41.1000764
34093,Summit County,Ohio,541013.0,2.7,84.47,-81.5333603,41.1457902
34094,Ralls County,Missouri,10309.0,4.1,48.5,-91.547611,39.552012
34095,Adams County,Illinois,65435.0,4.1,88.64,-91.2110065,39.9787786
34096,Marion County,Missouri,28530.0,4.1,28.04,-91.6318781,39.8080573
34097,Pike County,Illinois,15561.0,4.1,19.28,-90.8538306,39.6108707
34098,Pike County,Missouri,18302.0,4.1,60.1,-91.1825617,39.3683251
34099,Lewis County,Missouri,9776.0,4.1,92.06,-91.7013355,40.0902418
34100,Paulding County,Ohio,18672.0,0.8,21.42,-84.5902954,41.1628401
34101,Williams County,Ohio,36692.0,0.8,40.88,-84.5923785,41.5018224
34102,Henry County,Ohio,27006.0,0.8,55.54,-84.0581255,41.2818109
34103,Defiance County,Ohio,38087.0,0.8,21.0,-84.5084835,41.3203058
34104,Erie County,Ohio,74266.0,6.0,88.87,-82.640448,41.3506462
34105,Huron County,Ohio,58266.0,6.0,25.74,-82.591828,41.1305303
34106,Sandusky County,Ohio,58518.0,6.0,54.68,-83.1555438,41.2951563
34107,Lorain County,Ohio,309833.0,6.0,124.58,-82.1734746,41.2633554
34108,Boone County,Indiana,67843.0,0.0,56.01,-86.4650842,40.0459913
34109,Plaquemines Parish,Louisiana,23197.0,5.3,38.8,-89.5123524,29.4291161
34110,Jefferson Parish,Louisiana,432493.0,5.3,68.21,-90.1293894,29.8502657
34111,St. James Parish,Louisiana,21096.0,5.3,23.7,-90.7989525,30.0096684
34112,Orleans Parish,Louisiana,390144.0,5.3,121.49,-89.9319134,30.0801436
34113,St. Bernard Parish,Louisiana,47244.0,5.3,76.2,-89.6008692,29.8217562
34114,St. John the Baptist Parish,Louisiana,42837.0,5.3,56.03,-90.5276838,30.1141748
34115,St. Charles Parish,Louisiana,53100.0,5.3,39.55,-90.3794968,29.8883177
34116,Bandera County,Texas,23112.0,4.2,12.98,-99.234526,29.7643475
34117,Gonzales County,Texas,20837.0,4.2,14.4,-97.5108636,29.4436555
34118,Atascosa County,Texas,51153.0,4.2,33.23,-98.5316314,28.8554434
34119,Bexar County,Texas,2003554.0,4.2,84.8,-98.5104781,29.4263987
34120,Guadalupe County,Texas,166847.0,4.2,49.75,-97.8279576,29.6480061
34121,La Salle County,Texas,7520.0,4.2,438.83,-99.0982257,28.3391148
34122,McMullen County,Texas,743.0,4.2,0.0,-98.5527241,28.3138785
34123,Frio County,Texas,20306.0,4.2,113.27,-99.1226618,28.8352831
34124,Kendall County,Texas,47431.0,4.2,40.06,-98.7258845,29.943885
34125,Medina County,Texas,51584.0,4.2,38.77,-99.1126826,29.2836281
34126,Wilson County,Texas,51070.0,4.2,39.16,-98.1251465,29.1589961
34127,Zavala County,Texas,11840.0,4.2,16.89,-99.767631,28.8366612
34128,Pottawatomie County,Oklahoma,72592.0,2.1,33.06,-96.969909,35.1783637
34129,Canadian County,Oklahoma,148306.0,2.1,70.8,-98.0031532,35.5438102
34130,Lincoln County,Oklahoma,34877.0,2.1,31.54,-96.8898429,35.6961464
34131,Logan County,Oklahoma,48011.0,2.1,24.99,-97.4621935,35.8879493
34132,Oklahoma County,Oklahoma,797434.0,2.1,29.22,-97.4367741,35.5533328
34133,Clay County,Texas,10471.0,0.0,133.7,-98.2123296,33.6856157
34134,Young County,Texas,18010.0,0.0,133.26,-98.6962766,33.1508315
34135,Baylor County,Texas,3509.0,0.0,28.5,-99.2000611,33.574962
34136,Knox County,Texas,3664.0,0.0,0.0,-99.7073621,33.5871385
34137,Montague County,Texas,19818.0,0.0,30.28,-97.7215754,33.6205753
34138,Wichita County,Texas,132230.0,0.0,127.81,-98.7088886,33.9516534
34139,Throckmorton County,Texas,1501.0,0.0,66.62,-99.2017838,33.1571081
34140,Archer County,Texas,8553.0,0.0,163.69,-98.7044869,33.5816594
34141,Cleveland County,Oklahoma,284014.0,3.0,19.01,-97.3109151,35.2301869
34142,Garvin County,Oklahoma,27711.0,3.0,0.0,-97.3522579,34.7258964
34143,McClain County,Oklahoma,40474.0,3.0,12.35,-97.481167,34.9756991
34144,Murray County,Oklahoma,14073.0,3.0,0.0,-97.0475803,34.4935341
34145,Conway County,Arkansas,20846.0,3.6,19.19,-92.6888936,35.2521996
34146,Lonoke County,Arkansas,73309.0,3.6,23.19,-91.862792,34.7414404
34147,Perry County,Arkansas,10455.0,3.6,0.0,-92.8757514,34.9616474
34148,Van Buren County,Arkansas,16545.0,3.6,18.13,-92.4916144,35.5759086
34149,Saline County,Arkansas,122437.0,3.6,29.4,-92.6542869,34.6021249
34150,Faulkner County,Arkansas,126007.0,3.6,40.47,-92.3219053,35.1470851
34151,Grant County,Arkansas,18265.0,3.6,10.95,-92.420578,34.2773864
34152,Prairie County,Arkansas,8062.0,3.6,0.0,-91.5751148,34.8105247
34153,Pulaski County,Arkansas,391911.0,3.6,45.93,-92.3003472,34.7550166
34154,Smith County,Texas,232751.0,1.0,11.17,-95.2563971,32.3402898
34155,Van Zandt County,Texas,56590.0,1.0,15.9,-95.8292165,32.5375642
34156,Wood County,Texas,45539.0,1.0,13.18,-95.3812941,32.7577475
34157,Henderson County,Texas,82737.0,1.0,12.09,-95.7893178,32.182598
34158,Walker County,Texas,72971.0,1.3,43.85,-95.5522823,30.6795741
34159,Polk County,Texas,51353.0,1.3,79.84,-94.8192175,30.7642828
34160,Trinity County,Texas,14651.0,1.3,27.3,-95.1219348,31.0834452
34161,Angelina County,Texas,86715.0,1.3,34.6,-94.6181177,31.2544545
34162,Bell County,Texas,362924.0,2.9,23.7,-97.4314413,31.0081659
34163,Milam County,Texas,24823.0,2.9,20.14,-96.9981706,30.7626867
34164,Lampasas County,Texas,21428.0,2.9,42.0,-98.240563,31.1761363
34165,Coryell County,Texas,75951.0,2.9,23.7,-97.8184077,31.3689333
34166,Rusk County,Texas,54406.0,0.0,75.36,-95.1502214,31.7960064
34167,Upshur County,Texas,41753.0,0.0,16.77,-94.9286251,32.7263725
34168,Gregg County,Texas,123945.0,0.0,7.26,-94.8532848,32.4492408
34169,Panola County,Texas,23194.0,0.0,34.49,-94.3130073,32.1367712
34170,Jackson County,Mississippi,143617.0,2.4,22.98,-88.6486325,30.4899024
34171,George County,Mississippi,24500.0,2.4,20.41,-88.6537118,30.857421
34172,Harrison County,Texas,66553.0,0.0,4.51,-94.3982158,32.5233959
34173,Marion County,Texas,9854.0,0.0,10.15,-94.344488,32.7931661
34174,Cass County,Texas,30026.0,0.0,9.99,-94.3510366,33.0560857
34175,Freestone County,Texas,19717.0,0.0,10.14,-96.1629601,31.6924428
34176,Navarro County,Texas,50113.0,0.0,19.95,-96.4985456,32.0279525
34177,Colorado County,Texas,21493.0,4.3,9.31,-96.5478826,29.6099609
34178,Fayette County,Texas,25346.0,4.3,47.34,-96.9559692,29.8381635
34179,Ouachita County,Arkansas,23382.0,0.0,21.38,-92.9355875,33.5680929
34180,Dallas County,Arkansas,7009.0,0.0,14.27,-92.6853662,33.9630776
34181,Grenada County,Mississippi,20758.0,0.0,14.45,-89.7674875,33.772401
34182,Montgomery County,Mississippi,9775.0,0.0,10.23,-89.6182472,33.5074528
34183,Carroll County,Mississippi,9947.0,0.0,50.27,-89.9110025,33.4230182
34184,Gillespie County,Texas,26988.0,0.0,51.87,-98.9086643,30.2954086
34185,Kerr County,Texas,52600.0,0.0,11.41,-99.3884839,30.045717
34186,Mason County,Texas,4274.0,0.0,0.0,-99.2233284,30.705029
34187,Kimble County,Texas,4337.0,0.0,138.34,-99.8199792,30.4744131
34188,Blanco County,Texas,11931.0,0.0,58.67,-98.4004594,30.2419274
34189,Real County,Texas,3452.0,0.0,57.94,-99.8280905,29.7949383
34190,Edwards County,Texas,1932.0,0.0,0.0,-100.3457636,29.9116617
34191,Kinney County,Texas,3667.0,1.8,0.0,-100.4165707,29.326416
34192,Maverick County,Texas,58722.0,1.8,27.25,-100.3110817,28.792861
34193,Val Verde County,Texas,49025.0,1.8,8.16,-101.1284631,29.9153286
34194,Monroe County,Arkansas,6701.0,4.1,14.92,-91.2289578,34.6778982
34195,Arkansas County,Arkansas,17486.0,4.1,17.16,-91.3598511,34.2902454
34196,Winn Parish,Louisiana,13904.0,7.2,14.38,-92.6401816,31.947293
34197,Beaver County,Oklahoma,5311.0,0.0,0.0,-100.4904955,36.7621116
34198,Phillips County,Arkansas,17782.0,0.0,28.12,-90.8331287,34.4427373
34199,Hennepin County,Minnesota,1265843.0,5.2,258.64,-93.4865052,45.0257232
34200,Sherburne County,Minnesota,97238.0,5.2,85.36,-93.7459202,45.4427088
34201,Anoka County,Minnesota,356921.0,5.2,170.63,-93.2827625,45.2710195
34202,Le Sueur County,Minnesota,28887.0,5.2,90.01,-93.711443,44.3771652
34203,Sibley County,Minnesota,14865.0,5.2,107.64,-94.2085682,44.5603522
34204,Carver County,Minnesota,105089.0,5.2,210.3,-93.7871792,44.807118
34205,McLeod County,Minnesota,35893.0,5.2,147.66,-94.2495251,44.8169135
34206,Scott County,Minnesota,149013.0,5.2,200.65,-93.5025726,44.6506998
34207,Wright County,Minnesota,138377.0,5.2,109.84,-93.9639196,45.1489061
34208,Douglas County,Nebraska,571327.0,1.8,71.41,-96.1415672,41.2954112
34209,Sarpy County,Nebraska,187196.0,1.8,42.74,-96.093081,41.1193462
34210,Saunders County,Nebraska,21578.0,1.8,27.81,-96.6520834,41.2260007
34211,Washington County,Nebraska,20729.0,1.8,62.71,-96.246548,41.5407766
34212,Burt County,Nebraska,6459.0,1.8,46.45,-96.3357902,41.855662
34213,Cass County,Nebraska,26248.0,1.8,34.29,-96.1922102,40.9017313
34214,Colfax County,Nebraska,10709.0,1.8,37.35,-97.0828487,41.5738643
34215,Cuming County,Nebraska,8846.0,1.8,135.65,-96.7921475,41.9233919
34216,Dodge County,Nebraska,36565.0,1.8,10.94,-96.6789773,41.58577
34217,Emmons County,North Dakota,3241.0,1.3,30.85,-100.2574942,46.2575403
34218,Kidder County,North Dakota,2480.0,1.3,0.0,-99.7952675,46.9636218
34219,Mercer County,North Dakota,8187.0,1.3,12.21,-101.8650031,47.3347663
34220,Morton County,North Dakota,31364.0,1.3,22.32,-101.1644543,46.7244733
34221,Sheridan County,North Dakota,1315.0,1.3,76.05,-100.367913,47.5321614
34222,Sioux County,North Dakota,4230.0,1.3,23.64,-100.978187,46.0654725
34223,Burleigh County,North Dakota,95626.0,1.3,24.05,-100.5127667,46.9498874
34224,McLean County,North Dakota,9450.0,1.3,42.33,-101.1719782,47.6002156
34225,Oliver County,North Dakota,1959.0,1.3,0.0,-101.3524486,47.1077709
34226,Fillmore County,Minnesota,21067.0,8.4,161.39,-92.0636359,43.6466588
34227,Steele County,Minnesota,36649.0,8.4,185.54,-93.2203671,44.0137336
34228,Wabasha County,Minnesota,21627.0,8.4,212.7,-92.2018164,44.2767596
34229,Dodge County,Minnesota,20934.0,8.4,358.27,-92.8678406,44.0175404
34230,Howard County,Iowa,9158.0,8.4,120.11,-92.3230007,43.3353641
34231,Winona County,Minnesota,50484.0,8.4,166.39,-91.7807784,43.9582272
34232,Mower County,Minnesota,40062.0,8.4,152.26,-92.753704,43.6832277
34233,Olmsted County,Minnesota,158293.0,8.4,343.67,-92.3765614,43.999812
34234,Grant County,Kansas,7150.0,0.0,13.99,-101.3067042,37.553026
34235,Stanton County,Kansas,2006.0,0.0,0.0,-101.7935648,37.5691072
34236,Baca County,Colorado,3581.0,0.0,27.93,-102.5770885,37.3147687
34237,Chippewa County,Minnesota,11800.0,0.0,59.32,-95.5314914,45.027661
34238,Lac qui Parle County,Minnesota,6623.0,0.0,45.3,-96.2024907,44.986426
34239,Swift County,Minnesota,9266.0,0.0,32.38,-95.6898654,45.2797223
34240,Kandiyohi County,Minnesota,43199.0,0.0,120.37,-95.0025846,45.142373
34241,Yellow Medicine County,Minnesota,9709.0,0.0,82.4,-95.8533555,44.7198536
34242,Lincoln County,Nebraska,34914.0,0.0,28.64,-100.7366742,41.0245579
34243,Hooker County,Nebraska,682.0,0.0,0.0,-101.1572302,41.9078471
34244,Keith County,Nebraska,8034.0,0.0,24.89,-101.6862537,41.1973065
34245,McPherson County,Nebraska,494.0,0.0,404.86,-101.082432,41.5621689
34246,Perkins County,Nebraska,2891.0,0.0,103.77,-101.6522162,40.8501242
34247,Arthur County,Nebraska,463.0,0.0,0.0,-101.6974898,41.5721288
34248,Jerauld County,South Dakota,2013.0,0.0,0.0,-98.6182042,44.0797601
34249,Beadle County,South Dakota,18453.0,0.0,5.42,-98.2751583,44.4157764
34250,Hyde County,South Dakota,1301.0,0.0,0.0,-99.4936719,44.5103405
34251,Hand County,South Dakota,3191.0,0.0,0.0,-99.0053027,44.5405047
34252,Brown County,Minnesota,25008.0,1.8,59.98,-94.6955051,44.2350232
34253,Redwood County,Minnesota,15170.0,1.8,112.06,-95.2532373,44.3788613
34254,Renville County,Minnesota,14548.0,1.8,89.36,-94.9084771,44.7242874
34255,Kittson County,Minnesota,4298.0,12.6,46.53,-96.8074141,48.7709208
34256,Marshall County,Minnesota,9336.0,12.6,128.53,-96.381968,48.3605336
34257,Pennington County,Minnesota,14119.0,12.6,219.56,-96.0829271,48.0513335
34258,Red Lake County,Minnesota,4055.0,12.6,172.63,-96.0988343,47.8605178
34259,York County,Nebraska,13679.0,0.0,58.48,-97.6001401,40.871617
34260,Polk County,Nebraska,5213.0,0.0,95.91,-97.570244,41.1893645
34261,Sheridan County,Kansas,2521.0,0.0,0.0,-100.4576457,39.3530598
34262,Hitchcock County,Nebraska,2762.0,0.0,72.41,-101.0387468,40.1659573
34263,Decatur County,Kansas,2827.0,0.0,0.0,-100.472769,39.7940527
34264,Red Willow County,Nebraska,10724.0,0.0,18.65,-100.4550901,40.1686191
34265,Stanley County,South Dakota,3098.0,0.0,0.0,-100.802728,44.4189684
34266,Sully County,South Dakota,1391.0,0.0,0.0,-100.0690149,44.7173891
34267,Ziebach County,South Dakota,2756.0,0.0,0.0,-101.7110445,44.9241074
34268,Haakon County,South Dakota,1899.0,0.0,0.0,-101.5756888,44.2887741
34269,Hughes County,South Dakota,17526.0,0.0,17.12,-99.946102,44.4047339
34270,Jones County,South Dakota,903.0,0.0,0.0,-100.6853793,43.9667174
34271,Stutsman County,North Dakota,20704.0,0.0,57.96,-98.9742609,46.9596318
34272,Foster County,North Dakota,3210.0,0.0,62.31,-98.8815333,47.4642277
34273,Wells County,North Dakota,3834.0,0.0,26.08,-99.6508819,47.5664224
34274,Washington County,Kansas,5406.0,0.0,18.5,-97.0917391,39.7887478
34275,Marshall County,Kansas,9707.0,0.0,30.91,-96.5255661,39.7865054
34276,Vernon County,Missouri,20563.0,2.9,34.04,-94.3800151,37.8639924
34277,Cedar County,Missouri,14349.0,2.9,6.97,-93.861222,37.7084225
34278,Fremont County,Iowa,6960.0,0.0,0.0,-95.5924782,40.7345943
34279,Page County,Iowa,15107.0,0.0,6.62,-95.1602396,40.736337
34280,Taylor County,Iowa,6121.0,0.0,16.34,-94.6847413,40.738254
34281,Hayes County,Nebraska,922.0,0.0,108.46,-101.0605971,40.5335592
34282,Dundy County,Nebraska,1693.0,0.0,118.13,-101.6959427,40.1849874
34283,Chase County,Nebraska,3924.0,0.0,50.97,-101.6931758,40.5217576
34284,Madison County,Missouri,12088.0,8.3,49.64,-90.3567669,37.4914691
34285,Cherry County,Nebraska,5689.0,0.0,70.31,-101.1503042,42.5560174
34286,Sioux County,Iowa,34855.0,0.0,5.74,-96.1602368,43.0574079
34287,McPherson County,Kansas,28542.0,0.0,24.53,-97.6575171,38.3659015
34288,Crawford County,Iowa,16820.0,0.0,11.89,-95.3811884,42.020579
34289,Ness County,Kansas,2750.0,0.0,36.36,-99.9586896,38.4713429
34290,Nemaha County,Nebraska,6972.0,0.0,43.03,-95.8518344,40.3837713
34291,Uintah County,Utah,35734.0,3.3,0.0,-109.5770955,40.1943199
34292,Salt Lake County,Utah,1160437.0,3.3,73.85,-111.9103124,40.6632297
34293,Summit County,Utah,42145.0,3.3,139.99,-111.1233396,40.8320852
34294,Tooele County,Utah,72259.0,3.3,27.68,-113.1966394,40.4062872
34295,Wasatch County,Utah,34091.0,3.3,38.13,-111.1186992,40.3348338
34296,Duchesne County,Utah,19938.0,3.3,0.0,-110.4715153,40.2960433
34297,Carter County,Montana,1252.0,0.0,0.0,-104.5596687,45.4812219
34298,Powder River County,Montana,1682.0,0.0,178.36,-105.5982213,45.3655661
34299,Fallon County,Montana,2846.0,0.0,35.14,-104.4366483,46.3291957
34300,Garfield County,Montana,1258.0,0.0,0.0,-106.9487371,47.2403675
34301,Prairie County,Montana,1077.0,0.0,0.0,-105.3390398,46.8103971
34302,Custer County,Montana,11402.0,0.0,17.54,-105.5692958,46.2426088
34303,Curry County,New Mexico,48954.0,2.6,118.48,-103.3099435,34.5220133
34304,De Baca County,New Mexico,1748.0,2.6,400.46,-104.4155765,34.2989792
